Address,Rooms,Floor,Square,Price,Day,Month,Year
מצדה 95,4.0,4,81.0,1620000.0,5,12,2017
שומרון 5,4.0,5,100.0,1665000.0,5,12,2017
כנרת 57,3.5,1,79.0,1460000.0,3,12,2017
הר כנען 5,4.0,2,80.0,1515000.0,15,11,2017
נחל לכיש 5,3.0,3,55.0,1400000.0,7,11,2017
מצדה 111,4.0,5,115.0,1710000.0,6,11,2017
כנרת 58,3.0,2,67.0,1340000.0,5,11,2017
נחל שניר 19,4.0,7,90.0,1650000.0,5,11,2017
נחל שניר 7,3.0,5,77.0,1350000.0,30,10,2017
נחל לכיש 47,4.0,4,88.0,1527000.0,26,10,2017
הר כנען 5,3.0,2,62.0,1450000.0,24,10,2017
שומרון 5,4.0,4,103.0,1720000.0,24,10,2017
הרי גולן 3,4.0,1,78.0,1360000.0,23,10,2017
נחל שניר 19,4.0,1,81.0,1650000.0,19,10,2017
נעמן 1,4.0,1,88.0,1321000.0,28,9,2017
כנרת 41,4.0,6,83.0,1550000.0,18,9,2017
הרי גולן 3,4.0,5,78.0,990000.0,15,9,2017
נחל שניר 11,4.0,6,79.0,1430000.0,12,9,2017
מצדה 71,5.0,4,176.0,2730000.0,12,9,2017
כנרת 66,3.5,4,66.0,1300000.0,4,9,2017
נחל שניר 15,3.0,3,63.0,1320000.0,31,8,2017
כנרת 55,3.5,1,79.0,1500000.0,29,8,2017
כנרת 68,3.5,1,75.0,1340000.0,29,8,2017
כנרת 58,3.0,3,67.0,1190000.0,18,8,2017
כנרת 63,5.0,8,106.0,1700000.0,15,8,2017
הר כנען 4,3.0,8,74.0,1150000.0,20,7,2017
שומרון 8,5.0,6,109.0,1780000.0,19,7,2017
הר כנען 2,3.0,2,85.0,1390000.0,13,7,2017
קדרון 16,3.0,1,69.0,1380000.0,10,7,2017
שומרון 1,3.0,5,79.0,1350000.0,6,7,2017
קדרון 16,3.5,5,69.0,1410000.0,4,7,2017
הר כנען 9,3.5,6,75.0,1505000.0,3,7,2017
נחל שניר 10,5.0,4,134.0,1700000.0,18,6,2017
נחל לכיש 33,5.0,1,134.0,1970000.0,15,6,2017
כנרת 96,5.0,3,124.0,1700000.0,13,6,2017
כנרת 63,5.0,9,99.0,1640000.0,8,6,2017
הר כנען 4,3.0,7,75.0,1200000.0,28,5,2017
כנרת 45,4.0,6,118.0,1435000.0,28,5,2017
נחל לכיש 45,5.5,6,135.0,1890000.0,28,5,2017
נעמן 5,4.0,4,88.0,1510000.0,16,5,2017
הרי גולן 9,4.0,6,78.0,1450000.0,12,5,2017
הר כנען 4,3.0,10,60.0,1300000.0,28,4,2017
מצדה 107,5.0,4,132.0,1793000.0,27,4,2017
מצדה 107,5.0,4,132.0,1940000.0,27,4,2017
נחל שניר 7,3.0,3,77.0,1550000.0,26,4,2017
הרי גולן 15,3.0,8,77.0,1410000.0,13,4,2017
שומרון 3,3.0,3,65.0,1290000.0,7,4,2017
מצדה 87,5.0,6,175.0,1900000.0,5,4,2017
כנרת 68,4.0,2,79.0,1420000.0,4,4,2017
כנרת 47,4.0,6,125.0,1735000.0,3,4,2017
כנרת 66,3.5,3,66.0,1250000.0,2,4,2017
מצדה 111,4.0,8,115.0,1745000.0,29,3,2017
כנרת 104,6.0,1,120.0,1700000.0,26,3,2017
נחל שניר 23,4.0,2,87.0,1750000.0,24,3,2017
נחל לכיש 15,4.0,5,88.0,1500000.0,23,3,2017
הר כנען 2,3.0,1,85.0,1375000.0,22,3,2017
נחל לכיש 9,3.0,5,62.0,1385000.0,21,3,2017
נחל שניר 7,3.0,5,78.0,1440000.0,16,3,2017
כנרת 15,4.0,2,107.0,1775000.0,14,3,2017
הר כנען 5,3.0,1,62.0,1300000.0,13,3,2017
ירמוך 6,3.5,7,74.0,1400000.0,7,3,2017
קדרון 12,4.0,8,94.0,1705000.0,2,3,2017
הר כנען 16,4.0,4,66.0,1250000.0,1,3,2017
כנרת 63,3.5,3,83.0,1555000.0,16,2,2017
שומרון 4,5.0,6,104.0,1850000.0,2,2,2017
הרי גולן 15,3.0,3,66.0,1450000.0,2,2,2017
הרי גולן 7,3.0,7,67.0,1250000.0,1,2,2017
נחל שניר 7,3.0,2,78.0,1500000.0,16,1,2017
הרי גולן 15,3.5,6,77.0,1350000.0,15,1,2017
מצדה 111,4.0,6,115.0,1760000.0,15,1,2017
כנרת 104,5.0,4,115.0,1525000.0,12,1,2017
כנרת 58,3.0,1,67.0,529000.0,10,1,2017
נחל שניר 23,4.0,7,105.0,1815000.0,25,12,2016
כנרת 77,5.0,5,122.0,1760000.0,25,12,2016
נעמן 5,4.5,6,120.0,1725000.0,19,12,2016
נחל לכיש 11,5.5,9,114.0,2050000.0,16,12,2016
נחל שניר 15,3.0,5,63.0,1300000.0,15,12,2016
הרי גולן 15,4.0,1,87.0,531000.0,13,12,2016
כנרת 41,4.0,1,83.0,1510000.0,5,12,2016
הר כנען 16,4.0,3,66.0,1300000.0,2,12,2016
נחל לכיש 34,4.0,4,121.0,1900000.0,1,12,2016
קדרון 2,5.0,1,113.0,1600000.0,30,11,2016
חרמון 6,5.0,9,120.0,2125000.0,28,11,2016
כנרת 41,4.0,3,82.0,1395000.0,24,11,2016
הר כנען 2,3.0,8,70.0,1295000.0,24,11,2016
קדרון 16,4.0,4,90.0,1445000.0,23,11,2016
נעמן 5,4.5,5,113.0,1550000.0,23,11,2016
כנרת 104,5.0,4,115.0,1650000.0,21,11,2016
נחל שניר 10,5.0,2,134.0,1840000.0,18,11,2016
חרמון 4,4.0,10,126.0,2250000.0,13,11,2016
כנרת 68,4.0,1,79.0,1492000.0,10,11,2016
הר כנען 4,3.0,4,90.0,1280000.0,10,11,2016
הרי גולן 3,4.0,4,78.0,1575000.0,9,11,2016
הרי גולן 3,3.0,2,67.0,1280000.0,7,11,2016
קישון 17,4.0,7,85.0,1125000.0,6,11,2016
חרמון 18,5.0,2,124.0,1915000.0,2,11,2016
שומרון 4,4.0,7,90.0,1600000.0,31,10,2016
מצדה 91,4.0,7,93.0,1730000.0,26,10,2016
הרי גולן 9,3.0,5,67.0,1375000.0,10,10,2016
כנרת 45,4.0,2,106.0,1470000.0,9,10,2016
נעמן 3,4.0,2,97.0,1630000.0,5,10,2016
כנרת 72,4.0,1,79.0,1450000.0,28,9,2016
הר כנען 16,4.0,3,66.0,1250000.0,28,9,2016
הרי גולן 15,3.0,7,67.0,1378000.0,21,9,2016
נחל שניר 11,4.0,2,79.0,1450000.0,7,9,2016
נחל שניר 15,4.0,6,79.0,1410000.0,31,8,2016
קדרון 14,3.0,2,69.0,1370000.0,29,8,2016
קישון 13,4.0,2,85.0,1290000.0,25,8,2016
הר אביטל 2,5.0,1,124.0,2026000.0,22,8,2016
נעמן 5,4.0,5,121.0,1485000.0,16,8,2016
נעמן 5,4.0,4,113.0,1300000.0,8,8,2016
כנרת 41,4.0,1,83.0,1410000.0,5,8,2016
כנרת 77,4.5,1,103.0,1460000.0,5,8,2016
מצדה 101,3.0,4,65.0,1440000.0,4,8,2016
נחל שניר 21,5.0,9,122.0,2250000.0,4,8,2016
כנרת 59,4.0,7,83.0,145000.0,3,8,2016
קדרון 12,4.0,4,96.0,1540000.0,3,8,2016
הר כנען 2,3.0,5,82.0,1230000.0,2,8,2016
נחל שניר 11,3.0,4,63.0,1300000.0,25,7,2016
כנרת 66,3.5,3,66.0,1250000.0,24,7,2016
כנרת 25,5.0,1,124.0,2550000.0,21,7,2016
מצדה 111,5.0,1,132.0,1775000.0,21,7,2016
כנרת 58,3.0,4,67.0,1100000.0,18,7,2016
נחל לכיש 3,4.0,4,103.0,1600000.0,12,7,2016
כנרת 57,4.0,2,91.0,1570000.0,5,7,2016
ירמוך 10,4.0,7,86.0,1363000.0,29,6,2016
נחל שניר 23,4.0,4,98.0,1870000.0,26,6,2016
נחל לכיש 27,4.0,8,95.0,1725000.0,23,6,2016
שומרון 5,5.0,1,128.0,1750000.0,22,6,2016
נעמן 5,4.0,4,110.0,1370000.0,10,6,2016
כנרת 72,4.0,4,79.0,1383000.0,8,6,2016
כנרת 61,5.0,7,109.0,1500000.0,2,6,2016
כנרת 55,5.0,9,103.0,1650000.0,1,6,2016
כנרת 41,4.0,8,83.0,1495000.0,26,5,2016
נחל שניר 15,3.0,4,63.0,1300000.0,23,5,2016
כנרת 72,4.0,3,79.0,1425000.0,18,5,2016
הרי גולן 15,3.0,8,67.0,1200000.0,16,5,2016
קדרון 16,4.0,1,95.0,1456000.0,11,5,2016
נחל לכיש 5,3.0,2,56.0,1315000.0,8,5,2016
כנרת 1,4.0,7,85.0,1420000.0,6,5,2016
נעמן 7,5.0,7,166.0,1800000.0,4,5,2016
הר אביטל 4,5.0,1,124.0,2000000.0,25,4,2016
נחל לכיש 31,5.0,4,132.0,1825000.0,20,4,2016
כנרת 104,4.0,6,98.0,1500000.0,17,4,2016
הר כנען 4,3.0,2,68.0,1170000.0,13,4,2016
כנרת 61,5.0,5,115.0,1500000.0,13,4,2016
צאלים 2,4.0,2,129.0,2750000.0,12,4,2016
נחל לכיש 38,5.0,5,152.0,1900000.0,11,4,2016
מצדה 106,3.5,6,75.0,1425000.0,10,4,2016
נחל לכיש 5,5.0,9,117.0,2300000.0,7,4,2016
כנרת 72,4.0,3,79.0,1470000.0,4,4,2016
הר כנען 2,3.0,9,75.0,1220000.0,3,4,2016
כנרת 96,6.0,5,148.0,1600000.0,31,3,2016
מצדה 106,4.0,5,79.0,1400000.0,30,3,2016
נחל שניר 23,5.0,5,98.0,1760000.0,28,3,2016
נחל לכיש 15,4.0,1,88.0,1250000.0,22,3,2016
מצדה 106,4.0,6,79.0,1480000.0,20,3,2016
הר כנען 2,3.0,3,80.0,1270000.0,15,3,2016
נחל שניר 15,4.0,4,79.0,1350000.0,13,3,2016
מצדה 99,4.0,1,104.0,1590000.0,10,3,2016
כנרת 77,5.5,2,129.0,1800000.0,9,3,2016
קדרון 12,5.0,8,95.0,1580000.0,8,3,2016
נחל לכיש 11,3.5,2,71.0,1350000.0,3,3,2016
נחל שניר 21,4.0,5,98.0,1700000.0,18,2,2016
כנרת 58,3.0,4,67.0,1065000.0,16,2,2016
נחל לכיש 43,4.0,7,108.0,1575000.0,2,2,2016
שומרון 3,3.0,4,66.0,1300000.0,29,1,2016
נחל לכיש 23,4.0,4,94.0,1550000.0,28,1,2016
כנרת 66,3.5,4,66.0,1080000.0,27,1,2016
שומרון 3,3.0,1,66.0,1230000.0,25,1,2016
כנרת 35,3.5,5,81.0,1450000.0,25,1,2016
כנרת 45,4.0,6,90.0,1430000.0,17,1,2016
מצדה 101,3.0,6,65.0,1200000.0,14,1,2016
מצדה 87,4.0,1,108.0,1890000.0,14,1,2016
כנרת 53,4.0,2,96.0,1380000.0,11,1,2016
קדרון 3,5.0,4,101.0,1520000.0,10,1,2016
כנרת 104,4.0,2,98.0,1400000.0,5,1,2016
נחל לכיש 3,5.0,1,105.0,1695000.0,4,1,2016
חרמון 6,5.0,3,125.0,2040000.0,3,1,2016
נחל לכיש 11,4.0,1,71.0,1300000.0,3,1,2016
כנרת 39,4.0,1,83.0,1400000.0,29,12,2015
מצדה 101,4.0,7,75.0,1414000.0,29,12,2015
נחל שניר 23,5.0,5,98.0,1748000.0,25,12,2015
כנרת 68,3.5,2,75.0,1350000.0,23,12,2015
מצדה 99,4.0,4,72.0,1420000.0,15,12,2015
כנרת 47,4.5,1,115.0,1450000.0,10,12,2015
הרי גולן 15,3.0,7,66.0,1090000.0,9,12,2015
הרי גולן 15,4.0,5,88.0,1450000.0,9,12,2015
מצדה 101,4.0,3,75.0,1360000.0,7,12,2015
נחל לכיש 25,4.0,10,98.0,1660000.0,4,12,2015
כנרת 77,5.0,4,132.0,1680000.0,30,11,2015
נחל לכיש 3,5.0,2,114.0,1620000.0,27,11,2015
נחל לכיש 23,4.0,4,94.0,1700000.0,19,11,2015
נחל שניר 7,3.0,7,79.0,1380000.0,18,11,2015
הר כנען 5,3.0,5,62.0,1200000.0,17,11,2015
נחל שניר 23,5.0,6,98.0,1650000.0,11,11,2015
שומרון 8,5.0,5,109.0,1530000.0,11,11,2015
מצדה 97,4.0,5,80.0,1370000.0,2,11,2015
הר כנען 16,4.0,1,66.0,1180000.0,19,10,2015
קישון 17,4.0,7,85.0,1200000.0,19,10,2015
נחל לכיש 9,3.0,3,62.0,1255000.0,19,10,2015
שומרון 5,5.0,1,126.0,1615000.0,14,10,2015
חרמון 10,4.0,5,95.0,1285000.0,11,10,2015
כנרת 61,4.0,3,100.0,1585000.0,1,10,2015
נחל לכיש 23,4.0,6,94.0,1800000.0,24,9,2015
מצדה 72,6.0,1,150.0,2800000.0,17,9,2015
נחל לכיש 32,5.0,3,145.0,1750000.0,16,9,2015
מצדה 101,4.0,5,75.0,1305000.0,6,9,2015
נחל לכיש 27,4.5,3,102.0,1450000.0,6,9,2015
הר כנען 4,3.0,1,100.0,474999.0,2,9,2015
הר כנען 9,5.0,7,126.0,2000000.0,31,8,2015
נעמן 3,4.0,4,97.0,1212000.0,31,8,2015
הרי גולן 17,5.0,2,116.0,1520000.0,25,8,2015
נחל לכיש 45,4.5,5,103.0,1440000.0,20,8,2015
מצדה 106,4.0,2,79.0,1327000.0,18,8,2015
נחל לכיש 45,5.5,6,133.0,1735000.0,17,8,2015
נחל לכיש 11,4.0,7,93.0,1520000.0,13,8,2015
ירמוך 10,4.0,7,86.0,1432000.0,10,8,2015
כנרת 68,4.0,7,79.0,1250000.0,9,8,2015
נחל לכיש 29,5.0,1,120.0,1530000.0,3,8,2015
הר כנען 9,4.0,5,79.0,1200000.0,29,7,2015
הר כנען 2,4.0,10,107.0,930000.0,28,7,2015
נחל לכיש 32,4.0,2,110.0,1350000.0,27,7,2015
הר כנען 4,3.0,1,55.0,1142000.0,23,7,2015
הר כנען 2,3.0,8,75.0,1190000.0,23,7,2015
נחל לכיש 27,5.0,3,121.0,1483000.0,13,7,2015
קישון 11,4.0,1,85.0,1235000.0,12,7,2015
ירמוך 6,4.0,2,83.0,1330000.0,5,7,2015
חרמון 10,4.0,6,93.0,1400000.0,1,7,2015
נחל לכיש 43,3.5,8,80.0,1390000.0,30,6,2015
נעמן 1,4.0,6,105.0,1410000.0,28,6,2015
נחל לכיש 5,3.0,3,55.0,1100000.0,23,6,2015
הר כנען 4,3.0,6,60.0,1050000.0,23,6,2015
נחל לכיש 32,4.0,3,120.0,1400000.0,23,6,2015
חרמון 10,3.0,4,74.0,1060000.0,22,6,2015
כנרת 66,3.5,1,66.0,1130000.0,21,6,2015
כנרת 104,6.0,5,122.0,1600000.0,14,6,2015
כנרת 59,5.0,1,99.0,1240000.0,9,6,2015
כנרת 82,5.0,5,141.0,1750000.0,5,6,2015
מצדה 97,4.0,7,78.0,1320000.0,25,5,2015
קישון 13,4.0,1,85.0,1240000.0,21,5,2015
קישון 17,4.0,3,85.0,1225000.0,18,5,2015
נחל לכיש 45,4.0,5,107.0,1350000.0,17,5,2015
נחל לכיש 11,4.0,5,92.0,1000000.0,12,5,2015
קדרון 16,4.0,7,90.0,1215000.0,12,5,2015
נחל לכיש 43,4.0,4,81.0,1210000.0,11,5,2015
נחל שניר 19,4.0,5,89.0,1430000.0,10,5,2015
מצדה 93,4.0,4,83.0,1480000.0,6,5,2015
נחל לכיש 3,5.0,7,165.0,2360000.0,5,5,2015
ירמוך 6,5.0,6,104.0,1530000.0,1,5,2015
נחל לכיש 5,4.0,5,75.0,1500000.0,30,4,2015
קישון 15,4.0,6,85.0,1250000.0,29,4,2015
הר גלבוע 24,4.0,5,83.0,1270000.0,29,4,2015
שומרון 1,3.0,4,79.0,1095000.0,20,4,2015
נחל שניר 15,3.0,5,63.0,930000.0,13,4,2015
שומרון 4,5.0,6,99.0,1550000.0,2,4,2015
כנרת 53,4.0,6,96.0,1100000.0,1,4,2015
נחל שניר 11,4.0,1,79.0,1260000.0,30,3,2015
כנרת 57,4.0,3,79.0,1170000.0,26,3,2015
הר כנען 16,4.0,2,66.0,1060000.0,25,3,2015
ירמוך 6,4.0,3,90.0,1385000.0,24,3,2015
כנרת 68,4.0,7,79.0,1300000.0,22,3,2015
נעמן 1,4.0,3,87.0,1150000.0,19,3,2015
מצדה 109,4.0,7,82.0,1250000.0,18,3,2015
מצדה 101,4.0,4,75.0,1250000.0,18,3,2015
שומרון 3,3.0,5,66.0,1040000.0,16,3,2015
הר כנען 5,3.0,2,62.0,1075000.0,15,3,2015
חרמון 10,3.0,6,74.0,900000.0,11,3,2015
כנרת 68,4.0,4,79.0,1195000.0,9,3,2015
כנרת 39,5.0,1,104.0,1400000.0,9,3,2015
נעמן 1,4.0,6,88.0,1295000.0,9,3,2015
מצדה 109,4.0,9,105.0,1500000.0,5,3,2015
נחל שניר 15,4.0,2,79.0,1240000.0,3,3,2015
נחל לכיש 31,6.0,9,165.0,2655000.0,26,2,2015
כנרת 57,4.0,3,92.0,1183000.0,22,2,2015
הר כנען 9,4.0,1,79.0,1400000.0,17,2,2015
קישון 13,4.0,3,85.0,1200000.0,12,2,2015
נחל לכיש 15,4.5,3,88.0,1300000.0,11,2,2015
נחל שניר 15,4.0,4,79.0,1180000.0,11,2,2015
כנרת 72,4.0,7,79.0,1240000.0,10,2,2015
ירמוך 10,4.0,2,86.0,1400000.0,10,2,2015
כנרת 72,4.0,2,79.0,1249000.0,9,2,2015
קדרון 4,5.0,5,110.0,1350000.0,4,2,2015
כנרת 94,5.0,2,148.0,1920000.0,25,1,2015
נחל לכיש 29,4.0,5,109.0,1400000.0,22,1,2015
כנרת 82,5.0,4,131.0,1370000.0,18,1,2015
כנרת 57,4.0,8,79.0,1140000.0,14,1,2015
מצדה 91,4.0,3,91.0,1440000.0,12,1,2015
כנרת 63,4.0,9,85.0,1245000.0,5,1,2015
מצדה 109,4.0,1,105.0,1300000.0,5,1,2015
כנרת 68,4.0,6,79.0,1050000.0,1,1,2015
נחל לכיש 27,4.0,3,97.0,1320000.0,24,12,2014
נחל שניר 11,3.0,3,63.0,1080000.0,21,12,2014
מצדה 91,4.0,3,93.0,1430000.0,21,12,2014
נחל לכיש 47,4.0,3,88.0,1315000.0,18,12,2014
הר כנען 5,4.0,6,80.0,1130000.0,17,12,2014
הרי גולן 3,4.0,6,78.0,1030000.0,14,12,2014
קדרון 16,3.0,6,95.0,1100000.0,12,12,2014
שומרון 5,4.0,5,97.0,1340000.0,10,12,2014
הרי גולן 3,3.0,5,67.0,1000000.0,8,12,2014
כנרת 35,4.0,5,91.0,1300000.0,7,12,2014
נחל שניר 15,3.0,6,63.0,1100000.0,7,12,2014
מצדה 97,4.0,5,78.0,1320000.0,7,12,2014
מצדה 101,4.0,1,75.0,1150000.0,7,12,2014
כנרת 45,4.0,1,90.0,1165000.0,4,12,2014
כנרת 68,4.0,4,75.0,1170000.0,2,12,2014
הר כנען 2,3.0,7,84.0,1090000.0,1,12,2014
נחל שניר 15,4.0,5,79.0,1220000.0,19,11,2014
קישון 11,4.0,2,85.0,1210000.0,18,11,2014
הרי גולן 7,4.0,4,78.0,1160000.0,5,11,2014
נחל לכיש 25,4.0,4,98.0,1440000.0,4,11,2014
הר כנען 2,3.0,2,75.0,1065000.0,3,11,2014
נעמן 3,4.0,6,97.0,1175000.0,23,10,2014
מצדה 109,4.0,6,82.0,1060000.0,20,10,2014
נחל שניר 23,5.0,8,112.0,1750000.0,29,9,2014
נחל שניר 15,3.0,2,63.0,1080000.0,28,9,2014
כנרת 110,6.0,1,148.0,1860000.0,22,9,2014
נחל לכיש 38,5.0,1,152.0,1640000.0,18,9,2014
מצדה 101,4.0,2,75.0,1160000.0,17,9,2014
הרי גולן 3,4.0,6,78.0,1140000.0,16,9,2014
נחל שניר 11,3.0,6,63.0,1040000.0,14,9,2014
נחל לכיש 22,4.0,0,93.0,1450000.0,14,9,2014
נעמן 5,4.0,5,88.0,1330000.0,14,9,2014
הרי גולן 17,4.0,7,96.0,1271000.0,14,9,2014
מצדה 84,3.5,3,67.0,1000000.0,11,9,2014
נחל שניר 21,4.0,7,97.0,1480000.0,7,9,2014
חרמון 6,5.0,5,120.0,1730000.0,4,9,2014
קישון 15,4.0,5,85.0,1100000.0,3,9,2014
הרי גולן 9,4.0,6,88.0,1200000.0,3,9,2014
ירמוך 10,4.0,2,83.0,1185000.0,31,8,2014
כנרת 58,3.0,4,67.0,930000.0,31,8,2014
נחל שניר 7,3.0,7,77.0,940000.0,27,8,2014
כנרת 72,4.0,3,79.0,1250000.0,24,8,2014
קדרון 10,5.0,10,130.0,1540000.0,15,8,2014
הר כנען 9,4.0,5,79.0,1060000.0,6,8,2014
הר כנען 4,3.0,6,70.0,990000.0,30,7,2014
נחל לכיש 11,4.0,8,93.0,1470000.0,29,7,2014
נחל לכיש 32,5.0,3,120.0,1250000.0,23,7,2014
שומרון 8,5.0,4,108.0,1300000.0,13,7,2014
כנרת 41,4.0,8,82.0,1165000.0,10,7,2014
קדרון 10,5.0,10,130.0,1465000.0,10,7,2014
כנרת 45,4.0,2,90.0,1000000.0,8,7,2014
מצדה 93,4.0,5,83.0,1140000.0,7,7,2014
נחל שניר 11,3.0,4,63.0,1080000.0,3,7,2014
כנרת 104,4.0,4,95.0,1125000.0,3,7,2014
כנרת 104,5.0,6,115.0,1360000.0,30,6,2014
נחל שניר 15,4.0,6,79.0,1070000.0,26,6,2014
קדרון 10,6.0,9,126.0,1539000.0,24,6,2014
שומרון 4,4.0,4,93.0,1305000.0,20,6,2014
כנרת 77,5.5,6,123.0,1450000.0,20,6,2014
קדרון 3,4.0,6,79.0,1143000.0,19,6,2014
כנרת 10,5.0,2,144.0,1590000.0,18,6,2014
מצדה 101,4.0,6,75.0,1225000.0,12,6,2014
ירמוך 6,4.0,6,83.0,1120000.0,12,6,2014
נחל לכיש 45,6.0,5,134.0,1350000.0,9,6,2014
שומרון 4,4.0,6,90.0,1275000.0,5,6,2014
כנרת 55,4.0,9,92.0,1285000.0,5,6,2014
כנרת 66,3.5,1,66.0,1040000.0,26,5,2014
מצדה 84,3.0,4,67.0,935000.0,22,5,2014
חרמון 10,3.0,4,72.0,1000000.0,21,5,2014
נחל לכיש 41,5.0,5,106.0,1200000.0,15,5,2014
חרמון 6,5.0,2,121.0,1500000.0,13,5,2014
כנרת 58,3.0,4,67.0,880000.0,12,5,2014
כנרת 10,5.0,1,144.0,1485000.0,5,5,2014
נחל לכיש 9,3.0,1,62.0,899000.0,4,5,2014
כנרת 1,4.0,1,85.0,1000000.0,2,5,2014
נחל לכיש 33,4.0,4,125.0,1480000.0,30,4,2014
הרי גולן 3,3.0,3,67.0,990000.0,11,4,2014
נחל שניר 19,4.0,1,90.0,1200000.0,10,4,2014
שומרון 8,4.0,1,84.0,1250000.0,6,4,2014
הרי גולן 17,4.0,3,99.0,1300000.0,4,4,2014
ירמוך 6,4.0,5,83.0,1200000.0,2,4,2014
נחל לכיש 38,5.0,4,135.0,1440000.0,12,3,2014
חרמון 10,3.0,1,74.0,1100000.0,11,3,2014
נחל שניר 15,3.0,6,63.0,950000.0,4,3,2014
בקעת הירח 3,4.0,4,79.0,1100000.0,2,3,2014
שומרון 4,4.0,5,90.0,1260000.0,2,3,2014
מצדה 89,4.0,1,96.0,1350000.0,27,2,2014
נחל לכיש 23,4.0,5,123.0,1650000.0,27,2,2014
הר כנען 4,3.0,6,75.0,1000000.0,25,2,2014
כנרת 2,5.0,3,137.0,1550000.0,19,2,2014
הרי גולן 3,3.0,6,67.0,1050000.0,13,2,2014
חרמון 20,7.0,1,124.0,1850000.0,12,2,2014
כנרת 27,5.0,1,124.0,1730000.0,11,2,2014
מצדה 91,5.0,10,108.0,1630000.0,6,2,2014
כנרת 57,4.0,9,79.0,1180000.0,2,2,2014
נחל לכיש 23,4.0,1,94.0,1353000.0,2,2,2014
כנרת 39,4.0,5,83.0,1225000.0,29,1,2014
כנרת 66,3.5,1,66.0,920000.0,29,1,2014
שומרון 8,4.0,6,87.0,1150000.0,26,1,2014
שומרון 4,5.0,7,104.0,1300000.0,23,1,2014
מצדה 109,4.0,10,82.0,1290000.0,22,1,2014
כנרת 68,4.0,2,79.0,1200000.0,13,1,2014
כנרת 68,4.0,6,79.0,900000.0,12,1,2014
קדרון 16,4.0,3,90.0,1060000.0,12,1,2014
הרי גולן 7,4.0,4,78.0,1135000.0,6,1,2014
כנרת 45,4.0,2,90.0,1140000.0,1,1,2014
מצדה 66,6.0,1,180.0,2980000.0,29,12,2013
כנרת 77,5.0,1,106.0,1400000.0,26,12,2013
מצדה 93,4.0,3,83.0,1160000.0,25,12,2013
מצדה 76,5.0,1,160.0,2550000.0,24,12,2013
כנרת 47,4.5,4,112.0,1305000.0,22,12,2013
כנרת 41,4.0,3,82.0,1140000.0,15,12,2013
נחל שניר 15,4.0,4,79.0,1230000.0,12,12,2013
קדרון 14,3.0,6,69.0,980000.0,9,12,2013
נחל לכיש 27,4.0,8,105.0,1280000.0,6,12,2013
שומרון 3,3.0,8,66.0,885000.0,5,12,2013
שומרון 4,4.0,2,90.0,1050000.0,2,12,2013
כנרת 47,4.5,6,112.0,1212000.0,27,11,2013
הרי גולן 3,3.0,1,67.0,915000.0,5,11,2013
שומרון 4,4.0,4,90.0,1220000.0,30,10,2013
כנרת 82,5.0,1,131.0,1400000.0,27,10,2013
נחל שניר 7,3.0,6,77.0,1130000.0,23,10,2013
הרי גולן 15,3.0,6,67.0,915000.0,22,10,2013
שומרון 8,4.0,4,84.0,1110000.0,21,10,2013
כנרת 41,4.0,1,82.0,1180000.0,21,10,2013
חרמון 10,3.0,2,74.0,1025000.0,17,10,2013
נחל לכיש 29,4.0,2,109.0,1250000.0,17,10,2013
נחל לכיש 25,4.0,0,120.0,1250000.0,14,10,2013
נחל לכיש 23,4.0,1,103.0,1410000.0,14,10,2013
נחל שניר 19,4.0,5,87.0,1245000.0,11,10,2013
מצדה 93,4.0,2,83.0,1060000.0,9,10,2013
מצדה 93,4.0,2,83.0,1110000.0,3,10,2013
מצדה 101,3.0,7,65.0,1095000.0,2,10,2013
נחל לכיש 47,4.0,7,88.0,1090000.0,24,9,2013
נחל לכיש 23,4.0,1,103.0,1400000.0,15,9,2013
נעמן 7,4.0,1,91.0,1130000.0,12,9,2013
נחל לכיש 5,4.0,2,76.0,1170000.0,11,9,2013
נחל לכיש 5,3.0,2,55.0,920000.0,8,9,2013
הר כנען 2,3.0,8,75.0,1100000.0,29,8,2013
כנרת 77,4.0,6,113.0,1370000.0,28,8,2013
קדרון 12,4.0,4,91.0,1050000.0,27,8,2013
כנרת 77,4.5,5,118.0,1280000.0,25,8,2013
הרי גולן 7,3.0,3,67.0,970000.0,20,8,2013
מצדה 97,4.0,1,78.0,1160000.0,7,8,2013
נחל לכיש 23,4.0,1,117.0,1200000.0,5,8,2013
כנרת 47,4.0,4,120.0,1225000.0,31,7,2013
כנרת 57,4.0,6,91.0,1210000.0,30,7,2013
שומרון 1,3.0,5,78.0,1130000.0,29,7,2013
נחל לכיש 25,4.0,3,98.0,1450000.0,29,7,2013
נחל לכיש 43,3.0,3,88.0,1105000.0,28,7,2013
מצדה 99,4.0,5,104.0,1337000.0,24,7,2013
נחל שניר 7,3.0,3,79.0,1205000.0,23,7,2013
נחל לכיש 29,6.0,9,165.0,2100000.0,18,7,2013
הר כנען 5,4.0,3,80.0,1000000.0,17,7,2013
הרי גולן 3,3.0,3,67.0,1040000.0,9,7,2013
מצדה 101,3.0,6,65.0,960000.0,3,7,2013
הר כנען 2,3.0,7,80.0,975000.0,2,7,2013
שומרון 4,4.0,1,102.0,1100000.0,2,7,2013
נחל שניר 15,3.0,1,63.0,975000.0,30,6,2013
מצדה 101,4.0,6,75.0,1070000.0,30,6,2013
נחל שניר 11,4.0,4,79.0,1050000.0,21,6,2013
